cleaned_text,text_cleaned,sentiment_label,sentiment_score
ironi salah pilih presidenamburadul parah,ironi salah pilih presidenamburadul parah,LABEL_4,0.2852424681186676
peluang korupsi yg besar di mgb,peluang korupsi besar mgb,LABEL_4,0.2596948444843292
ini bukti,bukti,LABEL_3,0.2594391107559204
gak ada gunanya ngasih makan siang,guna ngasih makan siang,LABEL_3,0.24109956622123718
niat dan rencana pemerintah baik tp sampai di bawah eksekusi nya bgni emng susah berniat baik di negara,niat rencana perintah baik tp bawah eksekusi nya bgni emng susah niat baik negara,LABEL_4,0.3019148111343384
oiiipresiden hentikan sj itu program makan cukup gratiskan pendidikan dan kesehatan,oiiipresiden henti sj program makan cukup gratis didik sehat,LABEL_4,0.3036864995956421
dievaluasi penyelenggaraan nyakk bisa terjadi gini,evaluasi selenggara nyakk jadi gin,LABEL_4,0.27301928400993347
mbg makanan basi gratis,mbg makan basi gratis,LABEL_4,0.2584351599216461
lebih baik uangnya berikan ke pada orang tuanya sajaini lebih tepat sasaran,lebih baik uang ikan orang tua sajaini lebih tepat sasar,LABEL_4,0.2648479640483856
kata si ituu makan saja jangan banyak protes,kata si ituu makan jangan banyak protes,LABEL_4,0.24817994236946106
oknum yg memanfaatkan situasi,oknum manfaat situasi,LABEL_3,0.25391924381256104
seharusnya mbg diberikan khusus anak anak yang orang tuanya kurang mampu,mbg beri khusus anak anak orang tua kurang mampu,LABEL_4,0.29295483231544495
sudah terprediksi mulai awal mobilisasi nya saja sdh bisa di prediksi dg route yg panjang mending duit di alihkan sekolah gratis min slta dr pada seperti ini malah muncul masalah baru,prediksi mulai awal mobilisasi nya sdh prediksi dg route panjang mending duit alih sekolah gratis min slta dr malah muncul masalah baru,LABEL_4,0.3330804109573364
menurut sy akan lebih berharga bila mbg di uangkan dan di berikan kpd ortu siswa,sy lebih harga bila mbg uang ikan kpd ortu siswa,LABEL_4,0.2750309407711029
waduhgini yang ditakuti,waduhgini takut,LABEL_3,0.24339334666728973
ini gak takut sama letkol,takut sama letkol,LABEL_3,0.24987679719924927
kasihan ya coba dengarkan keluhan,kasihan coba dengar keluh,LABEL_3,0.2533683776855469
pemerintah tolong perhatikan,perintah perhati,LABEL_3,0.2776520252227783
program sia dari pilihan yg sangat tidak pandai dalam memilih calon presiden dan wakil rakyatnya,program sia pilih sangat pandai pilih calon presiden wakil rakyat,LABEL_4,0.2738974392414093
kalau basi kenapa dimakan,kalau basi makan,LABEL_3,0.24475806951522827
banyak anak² sekolah tidak mau makan makanan gratis,banyak anak sekolah mau makan makan gratis,LABEL_4,0.27445289492607117
mendingan pendidikan gratis makan gratis biaya mahal gedung sekolah banyak yang memenuhi standar,mending didik gratis makan gratis biaya mahal gedung sekolah banyak penuh standar,LABEL_4,0.3056657910346985
yg pentin pemerintah dapat duit,pentin perintah duit,LABEL_3,0.2415468543767929
sayah pendukung berat anis tp sayah sangat setuju adanya program makan gizi gratis ini mudahhan sampe akhir jabatan prabow,sayah dukung berat anis tp sayah sangat tuju ada program makan gizi gratis mudahhan sampe akhir jabat prabow,LABEL_4,0.3092097043991089
tak mungkin negara yang claims kaya boleh buat mcm tu kepada anak sekolah,tak mungkin negara claims kaya buat mcm tu anak sekolah,LABEL_4,0.2816838026046753
kirim ke pak prabowo aja kow dia tes makanan nya duluitu program nya beliau,kirim pak prabowo aja kow tes makan nya duluitu program nya beliau,LABEL_4,0.26937341690063477
kasian anak buakannya bergizi tapi malah pada sakit,kasi anak bua gizi malah sakit,LABEL_4,0.26924797892570496
terlalu cepat di masak,terlalu cepat masak,LABEL_3,0.2567097246646881
sekolah ku we ra keduman koe seng wes di kei kok protes,sekolah ku we ra dum koe seng wes kei kok protes,LABEL_4,0.316282719373703
sekolah gratis yes makan gratis no,sekolah gratis yes makan gratis no,LABEL_4,0.2674526572227478
bergizi kata bazzer dan,gizi kata bazzer,LABEL_1,0.2706237733364105
gimana itu,gimana,LABEL_3,0.25150617957115173
berarti pengawas gizi gabut gak kerja,arti awas gizi gabut kerja,LABEL_4,0.2515031397342682
kalian siihhh di suruh sekolah gratis malah ingin makan gratis dmna² gratis ituyaa kya gitu,kalian siihhh suruh sekolah gratis malah makan gratis dmna gratis ituyaa kya gitu,LABEL_4,0.29538482427597046
kesalahan vendor,salah vendor,LABEL_1,0.2822529077529907
mending uangnya dicairkan lalu diberi bantuan langsung ke anak itu,mending uang cair lalu beri bantu langsung anak,LABEL_4,0.2631206512451172
oke ghaz ok ghaz cret cret crettt,oke ghaz ghaz cret cret crettt,LABEL_3,0.24354469776153564
nikmatin az pilihan klean,nikmatin az pilih klean,LABEL_4,0.2604317367076874
kalau keracunan semuax pasti kena tapi kalau hanya satu dua orang itu mungkin mereka mmg lagi sakithanya sj pas lagi makan dari mbg,kalau racun semuax kena kalau satu orang mungkin mmg sakithanya sj pas makan mbg,LABEL_4,0.28034138679504395
nah loh,nah loh,LABEL_1,0.2389761507511139
pentingnya memilih ahli yg benar benar ahlinya,penting pilih ahli benar benar ahli,LABEL_1,0.25850728154182434
program mbgpelaksanaan tak sesimple yg dibayangkantapi ya sudahlahbukan urusan kitaurusan pemerintah itu,program mbgpelaksanaan tak sesimple dibayangkantapi sudahlahbukan urus kitaurusan perintah,LABEL_4,0.2737713158130646
makanya anakku kupesan biar gak mau menerima makanan gratis itu biar itu buat temannya yg brngkat sekolah gak makan,makanya anak pes biar mau terima makan gratis biar buat teman brngkat sekolah makan,LABEL_4,0.30721747875213623
hati dek ntar dibilang gak bersyukur,hati dek ntar bilang syukur,LABEL_4,0.25069865584373474
apapun masakannya pasti masakan ibu yang paling top,apa masakan masakan ibu paling top,LABEL_1,0.24818769097328186
program hanya untuk hbis uang negara sja lbih baik ksih pendidikan gratis sja,program hbis uang negara sja lbih baik ksih didik gratis sja,LABEL_4,0.3003748953342438
lbh baik gratiskan biaya pendidikan,lbh baik gratis biaya didik,LABEL_4,0.2410009503364563
tiap anak juga alergi bedamnding g usah makan gratis,tiap anak alergi bedamnding g usah makan gratis,LABEL_4,0.26796624064445496
itu karena apa dapurnya hanya satu masaknya untuk banyak kalau mau lebih terarah dapurnya lebih dari satu biar lebih optimal pendapat aja sih,apa dapur satu masak banyak kalau mau lebih arah dapur lebih satu biar lebih optimal dapat aja sih,LABEL_4,0.239120215177536
mubazir cuy ah,mubazir cuy ah,LABEL_3,0.24444371461868286
percuma,percuma,LABEL_3,0.25593137741088867
ini siapa kira kira yang bikin makanan gratisnya,siapa kira kira bikin makan gratis,LABEL_1,0.24184802174568176
saya mau perotes kenapa dikalimantan timur belum ada makan gratis pas nya dibontang utara guntung sdn bontang utara guntung kenapa belum ada,mau perotes dikalimantan timur makan gratis pas nya dibontang utara guntung sdn bontang utara guntung,LABEL_4,0.3295134902000427
lebih baik hentikan saja mbg krn bikin penghamburan uang kalau kondisi mbg nya kaya begitu,lebih baik henti mbg krn bikin hambur uang kalau kondisi mbg nya kaya,LABEL_4,0.28685495257377625
bagaimana tdk basimasak saja dari jam satu malam,bagaimana tdk basimasak jam satu malam,LABEL_4,0.2651522755622864
sewajarnya ditiap sekolah ada khusus dapur buat masak biar bisa mkn yg segar dan tidak basi biar sehat anak anak indonsia dan semangat sekolah,wajar tiap sekolah khusus dapur buat masak biar mkn segar basi biar sehat anak anak indonsia semangat sekolah,LABEL_4,0.29399654269218445
knpa di mkn klu uda tau basi,knpa mkn klu uda tau basi,LABEL_4,0.24595066905021667
sudah di duga dari awal,duga awal,LABEL_1,0.25179821252822876
makanan anak ada kepentingan sebagian orang,makan anak penting bagi orang,LABEL_4,0.26798349618911743
engk gampang,engk gampang,LABEL_1,0.2362593412399292
apa krna masih panas ya lngsung di masukin ke lunch box nya,apa krna panas lngsung masukin lunch box nya,LABEL_4,0.2863994240760803
makanan bergizi harus ada pengawas dr sekolah spy tdk merugikan anak sekolah,makan gizi awas dr sekolah spy tdk rugi anak sekolah,LABEL_4,0.3284904956817627
jujur waktu pemilu kemarin pilihan kalah sedih tp saat ini saya bangga dg pilihanku walau kalah,jujur waktu milu kemarin pilih kalah sedih tp bangga dg pilih kalah,LABEL_4,0.28556108474731445
itu bukan salah persiden ny salah nya yang bikin makanan ny atau ngatar ny,bukan salah persiden ny salah nya bikin makan ny ngatar ny,LABEL_4,0.29008689522743225
setiap hari pasti banyak yang terbuang karena sering basi kalau ada yang sakit tidak ada,hari banyak buang sering basi kalau sakit,LABEL_4,0.26468783617019653
ga bakalan efektiv ngabisin anggaran tapi ga ada dampak positif programnya bagus tapi lebih bagus pendidikan gratis,bakal efektiv ngabisin anggar dampak positif program bagus lebih bagus didik gratis,LABEL_4,0.2905365824699402
betul makanan dengan jumlah yg banyak tidak mungkin dibuat mendadak pasti dari malam mereka udah bikin ini penyebab sering terasa basi emang betul ini fakta disekolah dikampung saya pernah ikannya gatal ayam tempe bau sayurnya terasa masam basi nah fakta itu pernah terjadi kemudian sekolah mencoba komplain supaya ada perbaikannya,betul makan jumlah banyak mungkin buat dadak malam udah bikin sebab sering asa basi emang betul fakta seko kampung pernah ikan gatal ayam tempe bau sayur asa masam basi nah fakta pernah jadi kemudian sekolah coba komplain baik,LABEL_4,0.30132856965065
hayuuu audit periksa itu penyedia mbg,hayuuu audit periksa sedia mbg,LABEL_4,0.27055540680885315
wajar basi sayur dimasak tengah malem dimakan anak jam siang apalgi klo ga higinis cpt basi,wajar basi sayur masak tengah malem makan anak jam siang apalgi klo higinis cpt basi,LABEL_4,0.2910100817680359
sebaiknya program mbg di evaluasi dan di kaji ulang di salurkan berupa sembako per kk yg benar² tdk mampu bukan per sekolah berupa masakan yg sdh matang,baik program mbg evaluasi kaji ulang salur upa sembako per kk benar tdk mampu bukan per sekolah upa masakan sdh matang,LABEL_4,0.3363678753376007
kesian,kesi,LABEL_3,0.2509423494338989
di tempat saya byk ank yg ngk mkn menunya jd mubazir,tempat byk ank ngk mkn menu jd mubazir,LABEL_4,0.2992880344390869
itu wadahnya gak food grade aturan dr stainess bukan dr plastik woylah kacau,wadah food grade atur dr stainess bukan dr plastik woylah kacau,LABEL_0,0.2502326965332031
kembalikan ke orang tua lebih alami,kembali orang tua lebih alami,LABEL_4,0.25150594115257263
buang uang ga tepat sasaran,buang uang tepat sasar,LABEL_4,0.24999994039535522
wah dimn ni,wah dimn ni,LABEL_4,0.27228400111198425
kenapa konsepnya gak di masak langsung di sekolahsekolah ya mungkin lebih efisien,konsep masak langsung sekolahsekolah mungkin lebih efisien,LABEL_4,0.24829767644405365
betul karena masaknya itu ribuan gimana tdk basi klw masaknya dari malam,betul masak ribu gimana tdk basi klw masak malam,LABEL_4,0.28122827410697937
mukin masak nya siangklu mlm ngk mukin basi,mukin masak nya siangklu mlm ngk mukin basi,LABEL_4,0.27598991990089417
dari awal sangat tdk setuju dengan program mbg ini mending di stop pak di alihkan ke pendidikan gratis lebih aman dan lebih membantu masyarakat,awal sangat tdk tuju program mbg mending stop pak alih didik gratis lebih aman lebih bantu masyarakat,LABEL_4,0.3388769030570984
dia pkir ngasih mkan ank sekolah itu gampang mudah murahcoba klo prgrm unggulannya skitar dunia usaha tuk mnunjang perputaran ekonomi mntap tuh,pkir ngasih mkan ank sekolah gampang mudah murahcoba klo prgrm unggul skitar dunia usaha tuk mnunjang putar ekonomi mntap tuh,LABEL_4,0.3146637976169586
miris bgt ya liatnya apa gak sbaiknya dana nya di berikan ke orgtuanya aja masing biar stiap org bs kelola makanan msg utk anaknya,miris bgt liat apa sbaiknya dana nya ikan orgtuanya aja masing biar stiap org bs kelola makan msg utk anak,LABEL_4,0.3052280843257904
sama pernah anak ku dapat makan nya basiuntungnya bawa makan lauk dari rumah,sama pernah anak ku makan nya basiuntungnya bawa makan lauk rumah,LABEL_4,0.28237098455429077
lebih baik di uangkan saja janga kasi makan yg basi,lebih baik uang janga kasi makan basi,LABEL_4,0.2589070200920105
yang masak kaga nyobain apa,masak kaga nyobain apa,LABEL_3,0.2179681956768036
bisa aja klo basi mungkin saja karna terlalu banyak pesanan masak nya tdk dadakan,aja klo basi mungkin karna terlalu banyak pesan masak nya tdk dada,LABEL_4,0.26209455728530884
anak yg jujur,anak jujur,LABEL_3,0.2571357190608978
kalau pendidikan gratis gak ada basinya,kalau didik gratis basi,LABEL_3,0.2566691040992737
mungkin belum berpengalaman di bidangnya bagian jasa mbg,mungkin alam bidang bagi jasa mbg,LABEL_4,0.25651949644088745
gak usah dibayar kalo gitu dapurnya beres,usah bayar kalo gitu dapur beres,LABEL_4,0.24164500832557678
baiknya bwa mkn dari rumah,baik bwa mkn rumah,LABEL_4,0.29375237226486206
mending skola gratis kan ya,mending skola gratis kan,LABEL_4,0.24534107744693756
mubajir kan akhirnya buang biaya,mubajir kan akhir buang biaya,LABEL_4,0.27588754892349243
dihentikan saja menurut saya banyak masalah disana sini,henti banyak masalah sana sini,LABEL_4,0.25267133116722107
sama dgn sekolah sy kadang begini,sama sekolah sy kadang begini,LABEL_4,0.2745998203754425
telur bau bg tadi aku untung ga di makan,telur bau bg tadi aku untung makan,LABEL_4,0.30098459124565125
aku belum dapat daerahh sragen karangmalang gimana nihhhh,aku daerahh sragen karangmalang gimana nihhhh,LABEL_4,0.2581406533718109
makanan basi gratis,makan basi gratis,LABEL_3,0.2587107717990875
trauma makan daging,trauma makan daging,LABEL_3,0.2521898150444031
dulu jarang sarapan kalau mau sekolahtp banyak yg pinter dan jujur,dulu jarang sarap kalau mau sekolahtp banyak pinter jujur,LABEL_4,0.22453539073467255
enak pendidikan gratis to,enak didik gratis to,LABEL_4,0.24500435590744019
ah mana pemerintah memperhatikan yang kaya gini mana peduli mereka pemerintah payah,ah mana perintah perhati kaya gin mana peduli perintah payah,LABEL_4,0.23684558272361755
mungkin gegara masih panastrus langsung tutup kapa eee,mungkin gegara panastrus langsung tutup kapa eee,LABEL_4,0.2791948914527893
bagus kasih duit aja,bagus kasih duit aja,LABEL_4,0.24614526331424713
maaf bro saya nggak berani coment soal ini,maaf bro berani coment soal,LABEL_4,0.30448344349861145
menyediakan menu secara masal kolosal memang rentan terjadi keterlambatan distribusi sehingga menyebabkan basi otw membusuk jadi perlu ditinjau kembali efektivitasnya,sedia menu masal kolosal memang rentan jadi lambat distribusi sebab basi otw busuk jadi perlu tinjau efektivitas,LABEL_4,0.2714519202709198
namanya masak jumlah ribuan,nama masak jumlah ribu,LABEL_4,0.24777904152870178
salahin yang masak lah,salahin masak lah,LABEL_4,0.24488648772239685
org butuh sekolh gratis,org butuh sekolh gratis,LABEL_4,0.25497692823410034
qcnya mana ini,qcnya mana,LABEL_3,0.26360413432121277
bukan nya bergizi malah bikin sakit,bukan nya gizi malah bikin sakit,LABEL_4,0.26799476146698
knapa sih msh aja rakyat yg di salahkan dg program ini padahal anak yg korban krn mbg berat sekali hidup rakyat ya tdk pernah benar dan yg benar selalu pemerintah,knapa sih msh aja rakyat salah dg program padahal anak korban krn mbg berat sekali hidup rakyat tdk pernah benar benar selalu perintah,LABEL_4,0.2859610617160797
saya sering komemtar di media tiktok ttg tatacara higienis dlm proses memasak dan cara penyajian antara lain cara pakai masker cara pakai tutup kepala yg tdk sesuai standard mutu higienis saya blm lihat bahan baku nya dan cara masak nya serta brp lama waktu saat makanan masak sampai di anak anak sekolah adalah sangat utama penting,sering komemtar media tiktok ttg tatacara higienis dlm proses masak cara saji cara pakai masker cara pakai tutup kepala tdk sesuai standard mutu higienis blm lihat bahan baku nya cara masak nya brp lama waktu makan masak anak anak sekolah sangat utama penting,LABEL_4,0.30584660172462463
hahaha,hahaha,LABEL_4,0.2457742989063263
kalau basi jangan di makan yaitu membahayakan kesehatansemoga kedepannya ada perbaikan,kalau basi jangan makan bahaya kesehatansemoga depan baik,LABEL_4,0.29278379678726196
blm lg reaksi dr sekolah lain yg dapur,blm lg reaksi dr sekolah dapur,LABEL_0,0.23770049214363098
negara ngeri,negara ngeri,LABEL_3,0.26865482330322266
makanan sudah basi masih berkata tidak besyukurmakanan basi mana boleh makan,makan basi kata besyukurmakanan basi mana makan,LABEL_4,0.30833709239959717
program tak berguna,program tak guna,LABEL_3,0.2786203622817993
biak kalbar rajin tarawih calon ustadzah,biak kalbar rajin tarawih calon ustadzah,LABEL_4,0.2878887355327606
ri,ri,LABEL_3,0.257385790348053
merauke indonesia id corbuzier news turah official politik terbaru,merauke indonesia id corbuzier news turah official politik baru,LABEL_4,0.27691057324409485
yg masak aja tidak benarjd jgn salahkan pemerintahpercayalah,masak aja benarjd jgn salah pemerintahpercayalah,LABEL_4,0.29133716225624084
